name,iso_country,iso_region,continent,municipality,iata_code,icao_code,latitude_deg,longitude_deg,elevation_ft,scheduled_service,type,is_international,wikipedia_link
Antalya International Airport,TR,TR-07,AS,Antalya,AYT,LTAI,36.898701,30.800501,177.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Antalya_Airport
Antonio Agostinho-Neto International Airport,CG,CG-5,AF,Pointe Noire,PNR,FCPP,-4.81603,11.8866,55.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Agostinho-Neto_International_Airport
Antonio B. Won Pat International Airport,GU,GU-U-A,OC,Hagåtña,GUM,PGUM,13.485,144.797282,298.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Antonio_B._Won_Pat_International_Airport
Antonio José de Sucre Airport,VE,VE-R,SA,Cumaná,CUM,SVCU,10.450333,-64.13047,14.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Antonio_Jos%C3%A9_de_Sucre_Airport
Antonio Maceo International Airport,CU,CU-13,NA,Santiago,SCU,MUCU,19.97474,-75.835504,249.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Antonio_Maceo_Airport
Antonio Nariño Airport,CO,CO-NAR,SA,Chachagüí,PSO,SKPS,1.396722,-77.29093,5951.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Antonio_Nari%C3%B1o_Airport
Antonio Rivera Rodriguez Airport,PR,PR-U-A,NA,Vieques,VQS,TJVQ,18.1348,-65.493599,49.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Antonio_Rivera_Rodr%C3%ADguez_Airport
Antonio Roldán Betancur Airport,CO,CO-ANT,SA,Carepa,APO,SKLC,7.81196,-76.7164,46.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Antonio_Rold%C3%A1n_Betancur_Airport
Antsirabe Airport,MG,MG-D,AF,Antsirabe,ANM,FMNH,-14.9994,50.320202,20.0,no,medium_airport,no,https://en.wikipedia.org/wiki/Antsirabato_Airport
Antwerp International Airport (Deurne),BE,BE-VAN,EU,Antwerp,ANR,EBAW,51.190667,4.463153,39.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Antwerp_International_Airport
Anvik Airport,US,US-AK,NA,Anvik,ANV,PANV,62.646702,-160.190994,291.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Anvik_Airport
Aomori Airport,JP,JP-02,AS,Aomori,AOJ,RJSA,40.733777,140.689477,664.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Aomori_Airport
Appleton International Airport,US,US-WI,NA,Appleton,ATW,KATW,44.258515,-88.519,918.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Outagamie_County_Regional_Airport
Aracaju - Santa Maria Airport,BR,BR-SE,SA,Aracaju,AJU,SBAR,-10.98394,-37.072873,23.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Santa_Maria_Airport_(Sergipe)
Arad International Airport,RO,RO-AR,EU,Arad,ARW,LRAR,46.176136,21.264322,352.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Arad_International_Airport
Araguaína Airport,BR,BR-TO,SA,Araguaína,AUX,SWGN,-7.22787,-48.240501,771.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Aragua%C3%ADna_Airport
Arar Domestic Airport,SA,SA-08,AS,Arar,RAE,OERR,30.90660095214844,41.13819885253906,1813.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Arar_Domestic_Airport
Araracuara Airport,CO,CO-CAQ,SA,Araracuara,ACR,SKAC,-0.600854,-72.398011,1250.0,no,small_airport,no,https://en.wikipedia.org/wiki/Araracuara_Airport
Araraquara Airport,BR,BR-SP,SA,Araraquara,AQA,SBAQ,-21.812,-48.132999,2334.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Araraquara_Airport
Aratika Nord Airport,PF,PF-U-A,OC,,RKA,NTKK,-15.485673,-145.464778,10.0,no,small_airport,no,https://fr.wikipedia.org/wiki/A%C3%A9rodrome_d%27Aratika-Nord
Araçatuba Airport,BR,BR-SP,SA,Araçatuba,ARU,SBAU,-21.141479,-50.424575,1358.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Ara%C3%A7atuba_Airport
Arba Minch Airport,ET,ET-SN,AF,Arba Minch,AMH,HAAM,6.03939,37.5905,3901.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Arba_Minch_Airport
Arctic Bay Airport,CA,CA-NU,NA,Arctic Bay,YAB,CYAB,73.006101,-85.04616,72.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Arctic_Bay_Airport
Arctic Village Airport,US,US-AK,NA,Arctic Village,ARC,PARC,68.1147,-145.578995,2092.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Arctic_Village_Airport
Ardabil Airport,IR,IR-24,AS,Ardabil,ADU,OITL,38.3256988525,48.4244003296,4315.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Ardabil_Airport
Argyle International Airport,VC,VC-04,NA,Kingstown,SVD,TVSA,13.159725,-61.148801,136.0,yes,large_airport,yes,https://en.m.wikipedia.org/wiki/Argyle_International_Airport
Aristides Pereira International Airport,CV,CV-B,AF,Rabil,BVC,GVBA,16.136499,-22.888901,69.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Rabil_Airport
Armidale Airport,AU,AU-NSW,OC,Armidale,ARM,YARM,-30.528099060099997,151.617004395,3556.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Armidale_Airport
Arnold Palmer Regional Airport,US,US-PA,NA,Latrobe,LBE,KLBE,40.275902,-79.4048,1199.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Arnold_Palmer_Regional_Airport
Arrachart Airport,MG,MG-D,AF,Antisiranana,DIE,FMNA,-12.3494,49.291698,374.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Arrachart_Airport
Arthur's Town Airport,BS,BS-CI,NA,Arthur's Town,ATC,MYCA,24.6294,-75.673797,18.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Arthur's_Town_Airport
Arturo Michelena International Airport,VE,VE-G,SA,Valencia,VLN,SVVA,10.149733,-67.928398,1411.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Arturo_Michelena_International_Airport
Arua Airport,UG,UG-N,AF,Arua,RUA,HUAR,3.049152,30.911714,3951.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Arua_Airport
Arusha Airport,TZ,TZ-01,AF,Arusha,ARK,HTAR,-3.3677899837493896,36.63330078125,4550.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Arusha_Airport
Arutua Airport,PF,PF-U-A,OC,,AXR,NTGU,-15.248299598693848,-146.61700439453125,9.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Arutua_Airport
Arviat Airport,CA,CA-NU,NA,Arviat,YEK,CYEK,61.0942,-94.070801,32.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Arviat_Airport
Arvidsjaur Airport,SE,SE-BD,EU,Arvidsjaur,AJR,ESNX,65.59030151367188,19.28190040588379,1245.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Arvidsjaur_Airport
Arxan Yi'ershi Airport,CN,CN-15,AS,Arxan,YIE,ZBES,47.3106,119.9117,2925.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Arxan_Yi%27ershi_Airport
Asaba International Airport,NG,NG-DE,AF,Asaba,ABB,DNAS,6.204167,6.665278,305.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Asaba_International_Airport
Asahikawa Airport,JP,JP-01,AS,Higashikagura,AKJ,RJEC,43.670799,142.447006,721.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Asahikawa_Airport
Asheville Regional Airport,US,US-NC,NA,Asheville,AVL,KAVL,35.435488,-82.541853,2165.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Asheville_Regional_Airport
Ashgabat International Airport,TM,TM-S,AS,Ashgabat,ASB,UTAA,37.986801,58.361,692.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Ashgabat_International_Airport
Asmara International Airport,ER,ER-SK,AF,Asmara,ASM,HHAS,15.2919,38.910702,7661.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Asmara_International_Airport
Asosa Airport,ET,ET-BE,AF,Asosa,ASO,HASO,10.018500328063965,34.586299896240234,5100.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Asosa_Airport
Aspen-Pitkin County Airport (Sardy Field),US,US-CO,NA,Aspen,ASE,KASE,39.223202,-106.869003,7820.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Aspen%E2%80%93Pitkin_County_Airport
Astrakhan Narimanovo Boris M. Kustodiev International Airport,RU,RU-AST,AS,Astrakhan,ASF,URWA,46.282843,48.010511,-65.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Narimanovo_Airport
Asturias Airport,ES,ES-AS,EU,Ranón,OVD,LEAS,43.563599,-6.03462,416.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Asturias_Airport
Astypalaia Airport,GR,GR-L,EU,Astypalaia Island,JTY,LGPL,36.5798988342,26.3757991791,165.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Astypalaia_Island_National_Airport
Aswan International Airport,EG,EG-ASN,AF,Aswan,ASW,HESN,23.961075,32.820382,650.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Aswan_International_Airport
Asyut International Airport,EG,EG-AST,AF,Asyut,ATZ,HEAT,27.045962,31.01276,748.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Assiut_Airport
Ataq Airport,YE,YE-SH,AS,Ataq,AXK,OYAT,14.5513,46.826199,3735.0,no,medium_airport,no,https://en.wikipedia.org/wiki/Ataq_Airport
Athens Ben Epps Airport,US,US-GA,NA,Athens,AHN,KAHN,33.948842,-83.325634,808.0,no,medium_airport,no,https://en.wikipedia.org/wiki/Athens-Ben_Epps_Airport
Athens Eleftherios Venizelos International Airport,GR,GR-I,EU,Spata-Artemida,ATH,LGAV,37.936401,23.9445,308.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Athens_International_Airport
Atka Airport,US,US-AK,NA,Atka,AKB,PAAK,52.220299,-174.205994,57.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Atka_Airport
Atlantic City International Airport,US,US-NJ,NA,Atlantic City,ACY,KACY,39.456201,-74.577511,75.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Atlantic_City_International_Airport
Atlas Brasil Cantanhede International Airport,BR,BR-RR,SA,Boa Vista,BVB,SBBV,2.84615,-60.690648,276.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Boa_Vista_International_Airport
Atmautluak Airport,US,US-AK,NA,Atmautluak,ATT,,60.866699,-162.272996,17.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Atmautluak_Airport
Atqasuk Edward Burnell Sr Memorial Airport,US,US-AK,NA,Atqasuk,ATK,PATQ,70.46704,-157.436013,96.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Atqasuk_Edward_Burnell_Sr._Memorial_Airport
Attawapiskat Airport,CA,CA-ON,NA,Attawapiskat,YAT,CYAT,52.927502,-82.4319,31.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Attawapiskat_Airport
Atyrau International Airport,KZ,KZ-ATY,AS,Atyrau,GUW,UATG,47.121318,51.820343,-72.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Atyrau_Airport
Auckland International Airport,NZ,NZ-AUK,OC,Auckland,AKL,NZAA,-37.01199,174.786331,23.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Auckland_International_Airport
Augsburg Airport,DE,DE-BY,EU,Augsburg,AGB,EDMA,48.425278,10.931667,1516.0,no,medium_airport,no,https://en.wikipedia.org/wiki/Augsburg_Airport
Augusta Regional At Bush Field,US,US-GA,NA,Augusta,AGS,KAGS,33.3699,-81.9645,144.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Augusta_Regional_Airport
Augusta State Airport,US,US-ME,NA,Augusta,AUG,KAUG,44.320598602299995,-69.7973022461,352.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Augusta_State_Airport
Augusto C. Sandino (Managua) International Airport,NI,NI-MN,NA,Managua,MGA,MNMG,12.1415,-86.168198,194.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Augusto_C._Sandino_International_Airport
Aupaluk Airport,CA,CA-QC,NA,Aupaluk,YPJ,CYLA,59.2967,-69.599701,119.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Aupaluk_Airport
Aurangabad Airport,IN,IN-MM,AS,Aurangabad,IXU,VAAU,19.862875,75.396312,1911.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Aurangabad_Airport
Aurillac airport,FR,FR-ARA,EU,Aurillac,AUR,LFLW,44.891399,2.42194,2096.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Aurillac_Airport
Aurukun Airport,AU,AU-QLD,OC,Aurukun,AUU,YAUR,-13.354019,141.720028,31.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Aurukun_Airport
Austin Bergstrom International Airport,US,US-TX,NA,Austin,AUS,KAUS,30.197535,-97.662015,542.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Austin-Bergstrom_International_Airport
Austin Straubel International Airport,US,US-WI,NA,Green Bay,GRB,KGRB,44.483459,-88.130805,695.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Austin_Straubel_International_Airport
Aviador C. Campos Airport,AR,AR-Q,SA,Chapelco/San Martin de los Andes,CPC,SAZY,-40.075401,-71.137299,2569.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Aviador_Carlos_Campos_Airport
Avignon Caumont airport,FR,FR-PAC,EU,Avignon,AVN,LFMV,43.907299,4.90183,124.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Avignon_-_Caumont_Airport
Avram Iancu Cluj International Airport,RO,RO-CJ,EU,Cluj-Napoca,CLJ,LRCL,46.786042,23.685733,1039.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Cluj_International_Airport
Axum Airport,ET,ET-TI,AF,Axum,AXU,HAAX,14.1468,38.7728,6959.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Axum_Airport
Ayatollah Hashemi Rafsanjani International Airport,IR,IR-08,AS,Kerman,KER,OIKK,30.271276,56.949692,5741.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Ayatollah_Hashemi_Rafsanjani_Airport
Ayers Rock Connellan Airport,AU,AU-NT,OC,Yulara,AYQ,YAYE,-25.185913,130.97703,1626.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Ayers_Rock_Airport
Ağrı Airport,TR,TR-04,AS,Ağrı,AJI,LTCO,39.655642,43.025742,5462.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/A%C4%9Fr%C4%B1_Airport
Babo Airport,ID,ID-PB,AS,Babo,BXB,WASO,-2.53224,133.438995,10.0,no,medium_airport,no,https://en.wikipedia.org/wiki/Babo_Airport
Bacha Khan International Airport,PK,PK-KP,AS,Peshawar,PEW,OPPS,33.9939,71.514603,1158.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Peshawar_International_Airport
Bachigualato Federal International Airport,MX,MX-SIN,NA,Culiacán,CUL,MMCL,24.76504,-107.475228,108.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Bachigualato_Federal_International_Airport
Bacolod-Silay International Airport,PH,PH-NEC,AS,Bacolod City,BCD,RPVB,10.776237,123.018879,82.0,yes,large_airport,no,https://en.wikipedia.org/wiki/Bacolod%E2%80%93Silay_Airport
Badajoz Airport,ES,ES-EX,EU,Badajoz,BJZ,LEBZ,38.8913,-6.82133,609.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Badajoz_Airport
Bagan Airport,MM,MM-04,AS,Nyaung U,NYU,VYBG,21.178800582885746,94.9301986694336,312.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Nyaung_U_Airport
Bagdogra Airport,IN,IN-WB,AS,Siliguri,IXB,VEBD,26.6812,88.328598,412.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Bagdogra_Airport
Baghdad International Airport / New Al Muthana Air Base,IQ,IQ-BG,AS,Baghdad,BGW,ORBI,33.262501,44.2346,114.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Baghdad_International_Airport
Bahawalpur Airport,PK,PK-PB,AS,Bahawalpur,BHV,OPBW,29.348100662231445,71.71800231933594,392.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Bahawalpur_Airport
Bahia - Jorge Amado Airport,BR,BR-BA,SA,Ilhéus,IOS,SBIL,-14.815929,-39.033458,15.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Ilh%C3%A9us_Jorge_Amado_Airport
Bahia Piña Airport,PA,PA-5,NA,Puerto Piña,BFQ,MPPI,7.58737,-78.179939,14.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Bah%C3%ADa_Pi%C3%B1a_Airport
Bahir Dar Airport,ET,ET-AM,AF,Bahir Dar,BJR,HABD,11.6081,37.321602,5978.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Bahir_Dar_Airport
Bahrain International Airport,BH,BH-15,AS,Manama,BAH,OBBI,26.267295,50.63764,6.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Bahrain_International_Airport
Bahías de Huatulco International Airport,MX,MX-OAX,NA,Huatulco,HUX,MMBT,15.775437,-96.260456,464.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Bah%C3%ADas_de_Huatulco_International_Airport
Baie-Comeau Airport,CA,CA-QC,NA,Baie-Comeau,YBC,CYBC,49.1325,-68.204399,71.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Baie-Comeau_Airport
Baikal International Airport,RU,RU-BU,AS,Ulan Ude,UUD,UIUU,51.808614,107.439652,1690.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Ulan-Ude_Airport
Baise (Bose) Bama Airport,CN,CN-45,AS,Baise (Tianyang),AEB,ZGBS,23.7206,106.959999,490.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Baise_Youjiang_Airport
Bakalalan Airport,MY,MY-13,AS,Bakalalan,BKM,WBGQ,3.974,115.617996,2900.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Ba%27kelalan_Airport
Baker Lake Airport,CA,CA-NU,NA,Baker Lake,YBK,CYBK,64.29889678960001,-96.077796936,59.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Baker_Lake_Airport
Ballina Byron Gateway Airport,AU,AU-NSW,OC,Ballina,BNK,YBNA,-28.833236,153.561471,7.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Ballina_Airport
Balmaceda Airport,CL,CL-AI,SA,Balmaceda,BBA,SCBA,-45.915968,-71.689499,1722.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Balmaceda_Airport
Balsas Airport,BR,BR-MA,SA,Balsas,BSS,SNBS,-7.525305,-46.053364,948.0,no,small_airport,no,https://pt.wikipedia.org/wiki/Aeroporto_de_Balsas
Baltimore/Washington International Thurgood Marshall Airport,US,US-MD,NA,Baltimore,BWI,KBWI,39.1754,-76.668297,146.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Baltimore/Washington_International_Airport
Balıkesir Koca Seyit Airport,TR,TR-10,AS,Edremit,EDO,LTFD,39.552533,27.010192,50.0,yes,large_airport,no,https://en.wikipedia.org/wiki/Bal%C4%B1kesir_Koca_Seyit_Airport
Bam Airport,IR,IR-08,AS,Bam,BXR,OIKM,29.0842,58.450001,3231.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Bam_Airport
Ban Huoeisay Airport,LA,LA-BK,AS,Huay Xai,HOE,VLHS,20.257299,100.436996,1380.0,no,small_airport,no,https://en.wikipedia.org/wiki/Ban_Huoeisay_Airport
Bancasi Airport,PH,PH-BTC,AS,Butuan,BXU,RPME,8.9515,125.4788,141.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Bancasi_Airport
Bandar Abbas International Airport,IR,IR-22,AS,Bandar Abbas,BND,OIKB,27.2183,56.3778,22.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Bandar_Abbas_International_Airport
Bandar Lengeh International Airport,IR,IR-22,AS,Bandar Lengeh,BDH,OIBL,26.532283,54.82484,67.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Bandar_Lengeh_Airport
Bandaranaike International Colombo Airport,LK,LK-1,AS,Colombo,CMB,VCBI,7.180759906768799,79.88410186767578,30.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Bandaranaike_International_Airport
Bangoka International Airport,CD,CD-TO,AF,Kisangani,FKI,FZIC,0.481639,25.337999,1417.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Bangoka_International_Airport
Bangor International Airport,US,US-ME,NA,Bangor,BGR,KBGR,44.806364,-68.826668,192.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Bangor_International_Airport
Bangui M'Poko International Airport,CF,CF-MP,AF,Bangui,BGF,FEFF,4.39848,18.518801,1208.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Bangui_M'Poko_International_Airport
Banja Luka International Airport,BA,BA-SRP,EU,Mahovljani,BNX,LQBK,44.941399,17.297501,400.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Banja_Luka_International_Airport
Banjul International Airport,GM,GM-W,AF,Banjul (Yundum),BJL,GBYD,13.338,-16.652201,95.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Banjul_International_Airport
Baoshan Yunrui Airport,CN,CN-53,AS,Baoshan (Longyang),BSD,ZPBS,25.053301,99.168297,5453.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Baoshan_Yunrui_Airport
Baotou Donghe International Airport,CN,CN-15,AS,Baotou,BAV,ZBOW,40.560001,109.997002,3321.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Baotou_Airport
Barcaldine Airport,AU,AU-QLD,OC,Barcaldine,BCI,YBAR,-23.566268,145.302086,878.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Barcaldine_Airport
Barcelos Airport,BR,BR-AM,SA,Barcelos,BAZ,SWBC,-0.981191,-62.918603,112.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Barcelos_Airport
Bardufoss Airport,NO,NO-55,EU,Målselv,BDU,ENDU,69.055801,18.5404,252.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Bardufoss_Airport
Bari Karol Wojtyła International Airport,IT,IT-75,EU,Bari,BRI,LIBD,41.138901,16.760599,193.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Bari_Karol_Wojty%C5%82a_Airport
Barinas Airport,VE,VE-E,SA,Barinas,BNS,SVBI,8.615,-70.214167,615.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Barinas_Airport
Bario Airport,MY,MY-13,AS,Bario,BBN,WBGZ,3.734648,115.478548,3350.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Bario_Airport
Barisal Airport,BD,BD-A,AS,Barisal,BZL,VGBR,22.801001,90.301201,23.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Barisal_Airport
Barkley Regional Airport,US,US-KY,NA,Paducah,PAH,KPAH,37.06079864501953,-88.7738037109375,410.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Barkley_Regional_Airport
Barnaul Gherman Titov International Airport,RU,RU-ALT,AS,Barnaul,BAX,UNBB,53.361285,83.539701,837.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Barnaul_Airport
Barra Airport,GB,GB-SCT,EU,Eoligarry,BRR,EGPR,57.0228,-7.44306,5.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Barra_Airport_(Scotland)
Barter Island Long Range Radar Station Airport,US,US-AK,NA,Barter Island,BTI,PABA,70.134003,-143.582001,2.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Barter_Island_LRRS_Airport
Bartolomeu Lisandro Airport,BR,BR-RJ,SA,Campos dos Goytacazes,CAW,SBCP,-21.698299,-41.301701,59.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Bartolomeu_Lysandro_Airport
Basco Airport,PH,PH-BTN,AS,Basco,BSO,RPUO,20.4513,121.980003,291.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Basco_Airport
Basra International Airport,IQ,IQ-BA,AS,Basra,BSR,ORMM,30.549101,47.662102,11.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Basra_International_Airport
Bastia-Poretta International airport,FR,FR-COR,EU,Bastia,BIA,LFKB,42.5527,9.48373,26.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Bastia_-_Poretta_Airport
Bata International Airport,GQ,GQ-LI,AF,Bata,BSG,FGBT,1.90547,9.80568,13.0,yes,large_airport,no,https://en.wikipedia.org/wiki/Bata_Airport
Bathurst Airport,AU,AU-NSW,OC,Bathurst,BHS,YBTH,-33.406817,149.651161,2435.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Bathurst_Airport_(New_South_Wales)
Bathurst Airport,CA,CA-NB,NA,South Tetagouche,ZBF,CZBF,47.6297,-65.738899,193.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Bathurst_Airport_(New_Brunswick)
Batman Airport,TR,TR-72,AS,Batman,BAL,LTCJ,37.929001,41.1166,1822.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Batman_Airport
Batna Mostefa Ben Boulaid Airport,DZ,DZ-05,AF,Batna,BLJ,DABT,35.752102,6.30859,2697.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Batna_Airport
